T_wall,density,Temperature,velocity
400.50125313283206,0.48550466165413536,61.77927067669173,994.7464661654135
527.8195488721805,0.478256992481203,119.29231578947369,1687.4590977443609
202.00501253132833,0.142448320802005,186.60387969924813,1027.7327819548873
482.70676691729324,0.3997405764411027,180.21354135338345,1529.596015037594
205.0125313283208,0.1943899498746867,204.4968270676692,1534.3083458646615
237.09273182957395,0.3864531829573935,143.5756015037594,1239.7876691729323
440.6015037593985,0.2282124060150376,210.03512030075188,1482.4727067669173
258.1453634085213,0.1521118796992481,130.79492481203008,1030.088947368421
335.3383458646616,0.493960275689223,141.01946616541352,973.540977443609
452.63157894736844,0.032525338345864664,96.28709774436089,1336.3904511278195
516.7919799498746,0.4251074185463659,178.50945112781955,1586.143984962406
586.9674185463659,0.26807458646616544,69.8736992481203,1011.2396240601504
302.25563909774434,0.2270044611528822,184.89978947368422,1694.5275939849623
463.6591478696742,0.31760032581453634,156.35627819548873,1322.2534586466165
419.5488721804511,0.1823105012531328,169.56297744360904,1821.7605263157893
591.9799498746868,0.04581273182957393,205.34887218045114,1376.4452631578947
442.6065162907268,0.38162140350877194,65.18745112781954,1270.417819548872
480.7017543859649,0.15090393483709272,117.1622030075188,1727.513909774436
300.25062656641603,0.24995541353383458,86.48857894736842,1296.3356390977442
279.19799498746863,0.3079367669172932,110.77186466165413,1760.5002255639097
346.36591478696744,0.06755573934837093,80.95028571428571,1567.2946616541353
367.4185463659148,0.06513984962406015,193.42024060150376,1593.2124812030074
499.74937343358397,0.2922334837092732,203.21875939849625,1711.0207518796992
530.827067669173,0.24391568922305762,214.29534586466164,1326.9657894736843
536.8421052631579,0.3659181203007519,157.63434586466167,1063.0752631578948
521.8045112781955,0.3731657894736842,155.50423308270678,1722.8015789473684
328.3208020050125,0.4492663157894737,194.69830827067668,1682.7467669172934
278.1954887218045,0.0385650626566416,104.38152631578947,1628.554962406015
557.8947368421052,0.047020676691729324,60.5012030075188,1713.376917293233
437.593984962406,0.22942035087719295,109.91981954887218,1645.0481203007519
312.280701754386,0.4238994736842105,150.39196240601504,1350.5274436090226
291.2280701754386,0.3357194987468672,111.19788721804511,1744.007067669173
551.8796992481202,0.316392380952381,222.38977443609022,1199.732857142857
564.9122807017543,0.28740170426065165,200.2366015037594,1423.5685714285714
200.0,0.46738548872180447,205.7748947368421,1454.1987218045113
232.08020050125313,0.3502148370927318,84.78448872180451,1074.856090225564
415.5388471177945,0.32001621553884707,171.6930902255639,1520.1713533834586
388.4711779448621,0.020445889724310776,213.4433007518797,1013.5957894736842
408.52130325814534,0.11466558897243108,118.01424812030075,1190.3081954887218
497.74436090225566,0.026485614035087722,153.37412030075188,1015.951954887218
471.6791979949875,0.16539927318295738,215.57341353383458,1463.6233834586465
360.4010025062656,0.22338062656641602,206.62693984962405,1301.0479699248122
366.4160401002506,0.3840372932330827,107.36368421052632,1032.4451127819548
531.8295739348371,0.44805837092731826,194.27228571428572,964.1163157894737
342.35588972431077,0.10500203007518798,70.72574436090225,1096.0615789473684
362.406015037594,0.41544385964912284,100.54732330827068,1807.6235338345864
426.56641604010025,0.48792055137844614,144.85366917293234,1746.3632330827068
350.37593984962405,0.3743737343358396,199.8105789473684,1609.7056390977443
